t,cmd_pitch,cmd_roll
11.606,0.0981725369403836,0.00183111926166712
11.607,0.0983770232535675,0.00184395106273785
11.608,0.0985746910784396,0.00185486121319174
11.609,0.0987611289432193,0.00186146778215303
11.61,0.098937193971021,0.00186409923910334
11.611,0.0991132589988231,0.00186673069605366
11.612,0.0992722568356136,0.00186112295397822
11.613,0.0994271923241791,0.00185355411030634
11.614,0.0995803915451512,0.0018449789680078
11.615,0.0997171734732555,0.00182688876056215
11.616,0.0998539554013597,0.0018087985531165
11.617,0.0999854146607523,0.00178732488475899
11.618,0.100108319062398,0.00176041314983051
11.619,0.100227437397172,0.00173108433169388
11.62,0.100339823929291,0.00169745782740826
11.621,0.100448936498454,0.00166194227565263
11.622,0.100551590229438,0.00162270003178687
11.623,0.100651306139021,0.00158213077491984
11.624,0.100744567969333,0.00153864621247932
11.625,0.100835068425168,0.00149439090922847
11.626,0.100918782692843,0.00144824147962632
11.627,0.100999779435689,0.00140183649838004
11.628,0.101073263685561,0.00135472505443326
11.629,0.101143625376199,0.00130787729984246
11.63,0.101204209767088,0.0012618552044884
11.631,0.101264794157976,0.00121583310913442
11.632,0.101312617278723,0.00117251243550896
11.633,0.10135660417719,0.00113000384830632
11.634,0.101394716770537,0.00108923228282099
11.635,0.101418836109671,0.00105259849805435
11.636,0.101442955448805,0.0010159647132877
11.637,0.10144775044217,0.000985841447757955
11.638,0.101448374538118,0.000957123389327967
11.639,0.101439527563519,0.000931731589130887
11.64,0.101413036058903,0.000912536581888048
11.641,0.101386544554286,0.000893341574645244
11.642,0.101333465727785,0.000883430852951657
11.643,0.101276626544124,0.000874833246952355
11.644,0.101206550572893,0.000870689098218167
11.645,0.101116857336123,0.000873145089681732
11.646,0.101027164099353,0.000875601081145301
11.647,0.100905499239907,0.000888122250150145
11.648,0.100781416913247,0.000901404476451591
11.649,0.100641436490336,0.000919197281607211
11.65,0.100482528741086,0.000942360113249266
11.651,0.100323620991836,0.00096552294489128
11.652,0.100131127122484,0.00099677440450902
11.653,0.0999380633325257,0.00102816311950911
11.654,0.0997284324214159,0.00106257533319384
11.655,0.0995028917258677,0.0010998910816498
11.656,0.0992762447589308,0.00113732178627206
11.657,0.0990207448535079,0.00117775069118049
11.658,0.0987652449480849,0.00121817959608892
11.659,0.0984962553088596,0.00125879347136511
11.66,0.0982168260555275,0.00129955049396263
11.661,0.0979246267659398,0.0013390026261883
11.662,0.0976269006878019,0.00137789001035685
11.663,0.0973157037426835,0.00141371529076703
11.664,0.0970017894970406,0.00144892289332765
11.665,0.0966742648942632,0.00147895388910791
11.666,0.0963448935040924,0.00150798449922326
11.667,0.0960032422885154,0.00152967921884646
11.668,0.0956615910729385,0.00155137393846967
11.669,0.0953119482105587,0.00156621305955003
11.67,0.0949575029715034,0.00157693248323159
11.671,0.0946015444722929,0.00158583839698372
11.672,0.0942369242980013,0.00158436405079901
11.673,0.0938723041237103,0.0015828897046143
11.674,0.0935021223034218,0.00157295699444338
11.675,0.0931292358284725,0.00155891094200245
11.676,0.092755090133559,0.0015427379286591
11.677,0.0923758082635549,0.00151788935114963
11.678,0.0919949180799895,0.00149041046469795
11.679,0.0916103580041583,0.00145692966998585
11.68,0.0912235461149574,0.00142030064407903
11.681,0.0908335273884271,0.00137918818031139
11.682,0.0904403921801209,0.00133476600675824
11.683,0.0900443840844886,0.0012872928212041
11.684,0.0896440999578513,0.00123675935863632
11.685,0.0892412845125158,0.00118441427767393
11.686,0.0888327045979841,0.00112969724854261
11.687,0.0884220565970397,0.00107412924881666
11.688,0.0880029333270643,0.00101736018846552
11.689,0.0875822408764708,0.000960368753928104
11.69,0.0871546512291664,0.000903825856063194
11.691,0.0867214145310832,0.00084765019571098
11.692,0.0862840999870467,0.000792506083917757
11.693,0.0858349268920965,0.000740361759571997
11.694,0.0853857537971455,0.000688217435226144
11.695,0.0849286756617185,0.000639149194918946
11.696,0.084460225445872,0.000594506165990009
11.697,0.0839917752300255,0.000549863137061073
11.698,0.0835117917018973,0.000510941689235344
11.699,0.0830229019495506,0.000476438545792171
11.7,0.0825340121972038,0.000441935402348997
11.701,0.0820301916769334,0.000415859645911169
11.702,0.081520520182147,0.000393086360375644
11.703,0.0810108486873605,0.000370313074840118
11.704,0.0804833870867581,0.000358088547494927
11.705,0.0799533292246305,0.000347403490196943
11.706,0.0794227502354303,0.0003370181658104
11.707,0.0788732751018704,0.000337501200913115
11.708,0.0783237999683115,0.00033798423601583
11.709,0.0777710531323456,0.000340110792011865
11.71,0.0772035052385288,0.000349672574319535
11.711,0.0766359573447129,0.000359234356627188
11.712,0.0760635594042295,0.000370690600047116
11.713,0.0754815432881158,0.000385903768080779
11.714,0.0748963698249815,0.000401841463120571
11.715,0.0743031739430974,0.000419620089487613
11.716,0.0737075981502482,0.000437536088301883
11.717,0.0731040373340287,0.000455912996039853
11.718,0.0724987741966983,0.000474048982606751
11.719,0.0718855852673517,0.000491063270640681
11.72,0.0712712820294028,0.000507678531895295
11.721,0.0706491069515388,0.000521474937649416
11.722,0.0700262514665525,0.000534858183187938
11.723,0.0693945199053521,0.000542851653337589
11.724,0.0687627883441528,0.000550845123487226
11.725,0.0681256610193328,0.000554055477929693
11.726,0.0674814427789424,0.000550980036324243
11.727,0.0668372245385508,0.000547904594718787
11.728,0.0661930062981604,0.000544829153113337
11.729,0.0655430977497411,0.000535681248612575
11.73,0.0648862297737386,0.000519106528981685
11.731,0.0642293617977373,0.000502531809350824
11.732,0.0635680378494222,0.000480781418757307
11.733,0.0629020941995017,0.000453665183458201
11.734,0.0622329815045342,0.000422841867776292
11.735,0.0615597123562528,0.000387156422870264
11.736,0.0608837598273099,0.000348439316324508
11.737,0.0602033202670435,0.000304652798292034
11.738,0.0595206711228016,0.000258551497483974
11.739,0.0588332359885884,0.000207436344624917
11.74,0.0581440582914381,0.000154703702999601
11.741,0.0574498553836625,9.73065401933185e-05
11.742,0.0567543650733992,3.89140209069782e-05
11.743,0.056053696199538,-2.34823098442883e-05
11.744,0.0553520784346462,-8.64047917627291e-05
11.745,0.0546446668950957,-0.000152539867330346
11.746,0.053937255355544,-0.00021867494289808
11.747,0.0532259360651144,-0.000285887201757789
11.748,0.0525117040550581,-0.00035390236054978
11.749,0.0517974376893733,-0.000421911527550843
11.75,0.0510765470769702,-0.000488765393212687
11.751,0.0503556564645671,-0.00055561925887453
11.752,0.0496347658521627,-0.000622473124536491
11.753,0.0489089395247174,-0.00068563741952444
11.754,0.0481817051185332,-0.000747749140371187
11.755,0.0474544707123476,-0.000809860861218044
11.756,0.0467242136772342,-0.000867566737340457
11.757,0.0459914927314056,-0.000921681167645201
11.758,0.045258771785577,-0.000975795597949945
11.759,0.0445243795058489,-0.00102658456596254
11.76,0.0437864968716638,-0.00107042875642323
11.761,0.0430486142374788,-0.00111427294688392
11.762,0.0423101875541482,-0.00115702221818567
11.763,0.0415666772969698,-0.00118954060784091
11.764,0.0408231670397914,-0.00122205899749615
11.765,0.0400796567826116,-0.00125457738715144
11.766,0.03933091437245,-0.00127845241198445
11.767,0.0385813870586968,-0.00130103079887234
11.768,0.0378292122951388,-0.00132048679379451
11.769,0.037073028272212,-0.00133521428386269
11.77,0.0363168442492852,-0.00134994177393087
11.771,0.0355530513585607,-0.00135850500586442
11.772,0.0347886492570798,-0.00136657469099571
11.773,0.0340197120321643,-0.00137231596714183
11.774,0.0332453212744142,-0.00137525730740166
11.775,0.0324709305166627,-0.0013781986476615
11.776,0.0316849673857501,-0.001377826103831
11.777,0.0308987943574446,-0.00137739345343279
11.778,0.0301057837947009,-0.00137619355315138
11.779,0.029306212853654,-0.00137425750308755
11.78,0.0285060107905612,-0.00137234687556639
11.781,0.0276900475786768,-0.00137107113075972
11.782,0.0268740843667939,-0.00136979538595306
11.783,0.0260581211549109,-0.0013685196411464
11.784,0.025223466870546,-0.00137037891117826
11.785,0.0243886256293557,-0.00137226953909111
11.786,0.0235537843881654,-0.00137416016700396
11.787,0.0227013438801715,-0.0013812679927402
11.788,0.0218478136546397,-0.00138869885875074
11.789,0.0209942834291078,-0.00139612972476128
11.79,0.0201266830991637,-0.00140939665721692
11.791,0.0192574019465588,-0.00142336076948269
11.792,0.0183824124714918,-0.00144046621484491
11.793,0.017500851835115,-0.0014611878200573
11.794,0.0166189198712429,-0.00148217063141115
11.795,0.0157271707815847,-0.00151005918928309
11.796,0.0148354216919266,-0.00153794774715503
11.797,0.013938929606857,-0.00157017424883182
11.798,0.0130393798609678,-0.00160519728722657
11.799,0.0121388811840409,-0.0016414143238478
11.8,0.0112340479885556,-0.00168308529470105
11.801,0.0103292147930718,-0.00172475626555422
11.802,0.00942226196071523,-0.00177073213340925
11.803,0.00851460703621863,-0.00181813392208141
11.804,0.00760675586497034,-0.00186697028680429
11.805,0.00669849291921292,-0.00191881674896422
11.806,0.0057902299734555,-0.00197066321112414
11.807,0.00488301096297254,-0.00202508902058561
11.808,0.00397591528319552,-0.00207981955460859
11.809,0.00306990497865099,-0.0021350928466894
11.81,0.00216513882264339,-0.00219098829378566
11.811,0.00126047526894627,-0.00224686156326516
11.812,0.000358445117912773,-0.00230216561948397
11.813,-0.000543585033122327,-0.00235746967570289
11.814,-0.00144421655067198,-0.00241138879604177
11.815,-0.00234395039680602,-0.00246441903636584
11.816,-0.00324350411526839,-0.00251676391200803
11.817,-0.00414224090414774,-0.00256600046635468
11.818,-0.00504097769302709,-0.00261523702070133
11.819,-0.00594052968659294,-0.00266064469507541
11.82,-0.00684035018044776,-0.00270479126852068
11.821,-0.00774139171844633,-0.00274695367039212
11.822,-0.00864498298708512,-0.00278497281251071
11.823,-0.00954857425572552,-0.00282299195462937
11.824,-0.0104582560485676,-0.00285484278446644
11.825,-0.0113686493541644,-0.00288597301411913
11.826,-0.0122836530391214,-0.00291366390825307
11.827,-0.0132039191769239,-0.00293742902110397
11.828,-0.014124674009794,-0.00296090322220884
11.829,-0.0150576152089313,-0.0029771230896335
11.83,-0.0159905564080671,-0.00299334295705813
11.831,-0.0169326135875556,-0.0030050405800109
11.832,-0.0178804957125511,-0.00301384857106556
11.833,-0.0188313750045306,-0.0030213951190645
11.834,-0.019795750983576,-0.00302326120205896
11.835,-0.0207601269626231,-0.00302512728505343
11.836,-0.0217391335613552,-0.00302191235846547
11.837,-0.022722931745619,-0.00301703338124101
11.838,-0.0237067299298829,-0.00301215440401656
11.839,-0.0247047649256375,-0.00300343542909462
11.84,-0.0257096804417999,-0.00299286061850682
11.841,-0.0267145959579623,-0.00298228580791903
11.842,-0.0277297508435699,-0.00296991825428934
11.843,-0.0287518736543336,-0.00295633073302278
11.844,-0.029776356131258,-0.00294265034732995
11.845,-0.0308109952764067,-0.00292857024697282
11.846,-0.0318456344215535,-0.00291449014661571
11.847,-0.0328876686639979,-0.00290163730448893
11.848,-0.0339317645271266,-0.00288912659997689
11.849,-0.0349781760278452,-0.00287798095580235
11.85,-0.0360284393396249,-0.00286910594090317
11.851,-0.0370787026514066,-0.00286023092600398
11.852,-0.0381321259618222,-0.0028567417271677
11.853,-0.0391856506073806,-0.00285342524120342
11.854,-0.0402400138704504,-0.00285415499773247
11.855,-0.0412950296687719,-0.00285803316914702
11.856,-0.0423501913264044,-0.0028632235367039
11.857,-0.0434061429447725,-0.00287552063889341
11.858,-0.0444620945631424,-0.00288781774108295
11.859,-0.045518971106799,-0.002906961206412
11.86,-0.0465761570620687,-0.00292839495863117
11.861,-0.0476337811086243,-0.00295301269988859
11.862,-0.0486922450550042,-0.00298373472109174
11.863,-0.0497507090013841,-0.00301445674229489
11.864,-0.0508081720774675,-0.00305346347511022
11.865,-0.0518655670194213,-0.00309303418869296
11.866,-0.0529198425262553,-0.00313675447802905
11.867,-0.053971348753528,-0.00318415855461795
11.868,-0.0550214553532332,-0.00323233776156438
11.869,-0.0560616008006241,-0.00328603357288863
11.87,-0.057101746248015,-0.00333972938421289
11.871,-0.0581302489339659,-0.00339650234903582
11.872,-0.0591541486371917,-0.00345449187098398
11.873,-0.0601719811809013,-0.00351307936721714
11.874,-0.0611763177600666,-0.00357299701468974
11.875,-0.06218065433923,-0.00363291466216223
11.876,-0.0631659093198794,-0.00369220153126641
11.877,-0.0641491285821399,-0.00375142110584482
11.878,-0.0651216582780527,-0.00380892250246328
11.879,-0.0660833722445556,-0.00386468544241378
11.88,-0.0670431599981111,-0.00391988774951444
11.881,-0.0679835977954333,-0.00396945816575191
11.882,-0.0689240355927555,-0.00401902858198939
11.883,-0.0698501682305277,-0.0040626307993377
11.884,-0.0707696920809354,-0.00410347579071601
11.885,-0.071683475958477,-0.00414130794503172
11.886,-0.0725823128420864,-0.00417129461673712
11.887,-0.0734811497256974,-0.00420128128844257
11.888,-0.0743620661722611,-0.00422047260453095
11.889,-0.0752403269705114,-0.00423806414557687
11.89,-0.0761090689980304,-0.00424954139070068
11.891,-0.0769668329766618,-0.00425396698583507
11.892,-0.0778234201852938,-0.0042576371206929
11.893,-0.078660849256046,-0.00424900815534571
11.894,-0.0794982783267968,-0.00424037918999853
11.895,-0.0803226864936811,-0.00422391764858508
11.896,-0.0811401245117506,-0.00420326329372673
11.897,-0.0819528052598238,-0.00418012620994632
11.898,-0.0827508102795421,-0.00414933014206822
11.899,-0.0835488152992603,-0.00411853407419012
11.9,-0.0843311750182967,-0.00408139567080518
11.901,-0.0851105162600247,-0.00404303362869402
11.902,-0.0858822062909588,-0.00400271107529798
11.903,-0.0866438256468228,-0.00395980805814832
11.904,-0.0874050244608901,-0.00391687085772838
11.905,-0.0881499590154933,-0.00387261163513445
11.906,-0.0888948935700979,-0.00382835241254045
11.907,-0.0896301428815068,-0.00378514109199465
11.908,-0.0903594225496289,-0.00374257566141787
11.909,-0.0910855714533581,-0.00370093308096634
11.91,-0.0918000930644614,-0.00366271785789617
11.911,-0.0925146146755646,-0.003624502634826
11.912,-0.0932177513257859,-0.00359146078835686
11.913,-0.0939181407750421,-0.00355966728216149
11.914,-0.0946129806293728,-0.00353098716712142
11.915,-0.0952994638840922,-0.00350699520746358
11.916,-0.0959859471388129,-0.00348300324780569
11.917,-0.0966583518975179,-0.00346741616685556
11.918,-0.0973306508514409,-0.00345189225148498
11.919,-0.0979941430604207,-0.00344133241632927
11.92,-0.0986514136403664,-0.00343427951430058
11.921,-0.0993057327527587,-0.00342864608581253
11.922,-0.0999465583228399,-0.00342950221749585
11.923,-0.10058738389292,-0.00343035834917917
11.924,-0.101214001720668,-0.00343655112080577
11.925,-0.101836445910673,-0.00344431157302371
11.926,-0.102451295468738,-0.00345411701432152
11.927,-0.103053012472824,-0.00346745862823452
11.928,-0.10365472947691,-0.00348080024214755
11.929,-0.104234058194379,-0.00349803120026288
11.93,-0.104812451062172,-0.00351542473631773
11.931,-0.1053764667594,-0.00353415281548695
11.932,-0.105928877264688,-0.00355395813227575
11.933,-0.106477103636914,-0.00357387218357156
11.934,-0.107001013930046,-0.00359441814519017
11.935,-0.107524924223179,-0.00361496410680882
11.936,-0.108026120727272,-0.00363485036982987
11.937,-0.108519348226035,-0.0036545051813027
11.938,-0.108999889550267,-0.00367312765771423
11.939,-0.109455105452112,-0.00368968928265286
11.94,-0.109910321353957,-0.00370625090759149
11.941,-0.110361637170148,-0.00372235742712728
11.942,-0.110779492164018,-0.0037345593654891
11.943,-0.111197347157889,-0.00374676130385093
11.944,-0.111586430632038,-0.00375459515080246
11.945,-0.111974035762612,-0.00376220455566892
11.946,-0.112337895710263,-0.00376564860198542
11.947,-0.112695740062989,-0.0037680373980715
11.948,-0.113035036496988,-0.00376680798065906
11.949,-0.113364106890074,-0.00376358373030596
11.95,-0.113679742903577,-0.00375753021096069
11.951,-0.113981471371072,-0.00374854777417409
11.952,-0.114274559408743,-0.00373765298215578
11.953,-0.114550731028172,-0.00372301414017863
11.954,-0.114822553032098,-0.00370739226603308
11.955,-0.115075191096905,-0.00368743473756332
11.956,-0.11532715391617,-0.00366732683127674
11.957,-0.11555840013413,-0.0036426053184174
