t,ref_x,ref_y,ref_z,ref_yaw,meas_x,meas_y,meas_z,roll,pitch,yaw,w1,w2,w3,w4
5.971,0.986474999999941,0,1,0,0.977015489680681,-0.000601206615454001,1.00180975028085,0.00305266268922467,0.0680381639593749,0.0144949917518657,0,0,0,0
5.972,0.986629999999941,0,1,0,0.977107421402042,-0.000600956758967394,1.0018095023063,0.00294471574630249,0.067337081714231,0.0144994372151867,0,0,0,0
5.973,0.986784999999941,0,1,0,0.977199692239077,-0.000600722912895163,1.0018092617087,0.00283714872045394,0.0666364468920687,0.0145039033798217,0,0,0,0
5.974,0.986939999999941,0,1,0,0.977293429251102,-0.000600558288244552,1.0018090530055,0.00273122427544745,0.0659377465142045,0.0145084590470985,0,0,0,0
5.975,0.987094999999941,0,1,0,0.977387166263127,-0.000600393663593941,1.00180884430229,0.00262529983044097,0.0652390461363404,0.0145130147143754,0,0,0,0
5.976,0.987249999999941,0,1,0,0.977481768012681,-0.000600288303060068,1.00180865601977,0.002521526458072,0.0645405127542253,0.014517613559163,0,0,0,0
5.977,0.987404999999941,0,1,0,0.977577225717406,-0.000600241604750721,1.00180848795054,0.00241988231183464,0.0638421446718328,0.0145222551429463,0,0,0,0
5.978,0.98755999999994,0,1,0,0.977672683422132,-0.000600194906441375,1.0018083198813,0.00231823816559737,0.0631437765894409,0.0145268967267296,0,0,0,0
5.979,0.987714999999941,0,1,0,0.977769477700783,-0.000600269388113075,1.00180818694283,0.00222181198118368,0.0624439705902609,0.0145315884033114,0,0,0,0
5.98,0.987869999999941,0,1,0,0.977866570841459,-0.000600370965999776,1.0018080618597,0.00212655254901911,0.0617438430684821,0.0145362912807964,0,0,0,0
5.981,0.988020999999941,0,1,0,0.977963895184044,-0.00060049884627898,1.00180794375031,0.00203254009034002,0.061043112420854,0.0145409995237616,0,0,0,0
5.982,0.988171999999941,0,1,0,0.978062740318747,-0.000600799737549234,1.00180787151257,0.00194672993183141,0.0603384145523346,0.0145457430596011,0,0,0,0
5.983,0.98832299999994,0,1,0,0.978161585453449,-0.000601100628819488,1.00180779927482,0.00186091977332281,0.0596337166838151,0.0145504865954407,0,0,0,0
5.984,0.98847399999994,0,1,0,0.978260430588152,-0.000601401520089742,1.00180772703708,0.00177510961481427,0.0589290188152963,0.0145552301312802,0,0,0,0
5.985,0.98862499999994,0,1,0,0.978360585508058,-0.000601875025481782,1.00180769986983,0.00169792444489161,0.0582189254373055,0.0145599836494197,0,0,0,0
5.986,0.98877599999994,0,1,0,0.978461279069394,-0.000602419517412203,1.00180769123756,0.00162428625059863,0.057506613187903,0.0145647412727212,0,0,0,0
5.987,0.98892699999994,0,1,0,0.97856197263073,-0.000602964009342624,1.0018076826053,0.00155064805630557,0.0567943009384999,0.0145694988960227,0,0,0,0
5.988,0.98907799999994,0,1,0,0.978663159611056,-0.000603579106167311,1.00180769320131,0.00148066024155307,0.0560792153194007,0.0145742525110964,0,0,0,0
5.989,0.98922899999994,0,1,0,0.978765583105802,-0.000604371139776806,1.00180775198364,0.00141982032548321,0.0553571795997146,0.0145789960814992,0,0,0,0
5.99,0.98937999999994,0,1,0,0.978868006600548,-0.000605163173386302,1.00180781076596,0.0013589804094133,0.0546351438800278,0.0145837396519019,0,0,0,0
5.991,0.98952599999994,0,1,0,0.978970430095293,-0.000605955206995798,1.00180786954829,0.00129814049334338,0.053913108160341,0.0145884832223047,0,0,0,0
5.992,0.98967199999994,0,1,0,0.979074067420216,-0.00060692132075104,1.00180797940124,0.00124645809796098,0.0531830563849269,0.014593201175785,0,0,0,0
5.993,0.98981799999994,0,1,0,0.979177899309332,-0.000607915337720143,1.00180809744028,0.00119624355669298,0.0524517197202083,0.0145979150231425,0,0,0,0
5.994,0.98996399999994,0,1,0,0.979282183024457,-0.000608969635414437,1.0018082353611,0.00114922824347037,0.0517171670921564,0.0146026158923124,0,0,0,0
5.995,0.99010999999994,0,1,0,0.979387136532001,-0.000610113293995057,1.00180840275492,0.00110695550513852,0.0509778470806158,0.0146072975224577,0,0,0,0
5.996,0.99025599999994,0,1,0,0.979492090039545,-0.000611256952575678,1.00180857014875,0.00106468276680667,0.0502385270690753,0.0146119791526031,0,0,0,0
5.997,0.99040199999994,0,1,0,0.979598065431399,-0.000612520453876473,1.00180878268713,0.00102877722691734,0.0494919753271945,0.0146166269031922,0,0,0,0
5.998,0.99054799999994,0,1,0,0.979704101656782,-0.000613791089502928,1.001808997913,0.000993250731054612,0.0487449930750638,0.0146212726369063,0,0,0,0
5.999,0.99069399999994,0,1,0,0.979810548178362,-0.000615103127147011,1.00180923098019,0.000959917484801398,0.0479952272884116,0.0146259036721785,0,0,0,0
6,0.99083999999994,0,1,0,0.979917430734531,-0.000616459164008962,1.0018094830079,0.000928915073443175,0.0472425033526438,0.0146305190869572,0,0,0,0
6.001,0.99097999999994,0,1,0,0.980025216341359,-0.000617883649200049,1.00180977269982,0.00090149351714659,0.0464843696883718,0.0146351042015492,0,0,0,0
6.002,0.99111999999994,0,1,0,0.980133001948188,-0.000619308134391136,1.00181006239173,0.00087407196084998,0.0457262360240991,0.0146396893161412,0,0,0,0
6.003,0.99125999999994,0,1,0,0.980240959449902,-0.000620742114050871,1.00181035884762,0.000847136586708496,0.0449672232544908,0.0146442688337358,0,0,0,0
6.004,0.99139999999994,0,1,0,0.980349906319103,-0.000622230740586797,1.00181069423459,0.000822999508819861,0.0442031506587655,0.0146488161369502,0,0,0,0
6.005,0.99153999999994,0,1,0,0.980458853188303,-0.000623719367122724,1.00181102962156,0.000798862430931205,0.0434390780630395,0.0146533634401645,0,0,0,0
6.006,0.99167999999994,0,1,0,0.980568196493145,-0.00062521872444198,1.0018113790579,0.000775230541606316,0.0426735736176741,0.0146578997528153,0,0,0,0
6.007,0.99181999999994,0,1,0,0.980678482453352,-0.000626743597707422,1.00181176190121,0.000752799903281688,0.041904664481596,0.0146624099318076,0,0,0,0
6.008,0.99195999999994,0,1,0,0.980788768413559,-0.000628268470972864,1.00181214474451,0.00073036926495704,0.0411357553455172,0.0146669201108,0,0,0,0
6.009,0.99209999999994,0,1,0,0.980899054373766,-0.000629793344238306,1.00181252758782,0.000707938626632412,0.0403668462094392,0.0146714302897923,0,0,0,0
6.01,0.99223999999994,0,1,0,0.981009904311825,-0.00063132218386654,1.00181292784402,0.00068561776753725,0.0395967524517806,0.0146759270675514,0,0,0,0
6.011,0.99237299999994,0,1,0,0.981121907683881,-0.000632859135404975,1.00181336371266,0.000663521426293418,0.0388242359344344,0.0146803964374292,0,0,0,0
6.012,0.99250599999994,0,1,0,0.981233911055937,-0.000634396086943408,1.0018137995813,0.000641425085049606,0.038051719417089,0.014684865807307,0,0,0,0
6.013,0.99263899999994,0,1,0,0.981345914427994,-0.000635933038481843,1.00181423544994,0.000619328743805774,0.0372792028997428,0.0146893351771848,0,0,0,0
6.014,0.99277199999994,0,1,0,0.98145791780005,-0.000637469990020278,1.00181467131858,0.000597232402561942,0.0365066863823966,0.0146938045470625,0,0,0,0
6.015,0.99290499999994,0,1,0,0.981570051161156,-0.000639007058638901,1.00181511070229,0.000575124462174313,0.0357340151341724,0.0146982709159776,0,0,0,0
6.016,0.99303799999994,0,1,0,0.981683622873758,-0.000640545422770229,1.00181558898084,0.000552888175237764,0.0349596317617928,0.0147027040787171,0,0,0,0
6.017,0.99317099999994,0,1,0,0.981797194586361,-0.000642083786901556,1.00181606725939,0.000530651888301236,0.0341852483894138,0.0147071372414565,0,0,0,0
6.018,0.99330399999994,0,1,0,0.981910766298964,-0.000643622151032884,1.00181654553793,0.000508415601364687,0.0334108650170342,0.014711570404196,0,0,0,0
6.019,0.99343699999994,0,1,0,0.982024763888482,-0.000645166540611739,1.00181703394956,0.000486499213869936,0.0326359093022434,0.0147159902023408,0,0,0,0
6.02,0.99356999999994,0,1,0,0.982139509694705,-0.00064672151620812,1.00181754016384,0.000465144852860766,0.0318599480477371,0.0147203865204316,0,0,0,0
6.021,0.99369499999994,0,1,0,0.982254255500928,-0.000648276491804501,1.00181804637812,0.000443790491851577,0.0310839867932302,0.0147247828385224,0,0,0,0
6.022,0.99381999999994,0,1,0,0.982369001307151,-0.000649831467400883,1.00181855259241,0.000422436130842388,0.0303080255387232,0.0147291791566132,0,0,0,0
6.023,0.993944999999939,0,1,0,0.982484331545547,-0.000651410098308681,1.00181907200912,0.000402434955169993,0.0295304407885476,0.0147335476906267,0,0,0,0
6.024,0.99406999999994,0,1,0,0.982599986870056,-0.000653001887310106,1.00181959876958,0.000383186478924722,0.0287519529808025,0.0147379007699507,0,0,0,0
6.025,0.994194999999939,0,1,0,0.982715642194564,-0.000654593676311529,1.00182012553005,0.000363938002679468,0.0279734651730582,0.0147422538492746,0,0,0,0
6.026,0.994319999999939,0,1,0,0.982831948538932,-0.000656238988320313,1.00182066721965,0.000347782624226919,0.0271912089368722,0.0147465586039291,0,0,0,0
6.027,0.994444999999939,0,1,0,0.982948268004832,-0.00065788537910395,1.00182120921016,0.000331689588237516,0.0264088767466987,0.014750862384583,0,0,0,0
6.028,0.994569999999939,0,1,0,0.983064770592072,-0.000659555743812371,1.0018217557944,0.000316979835111082,0.0256246972008326,0.0147551461319377,0,0,0,0
6.029,0.994694999999939,0,1,0,0.983181666069881,-0.000661277545065181,1.00182231223459,0.000305237943568079,0.024836554115664,0.0147593868974402,0,0,0,0
6.03,0.994819999999939,0,1,0,0.98329856154769,-0.000662999346317991,1.00182286867479,0.000293496052025076,0.0240484110304953,0.0147636276629428,0,0,0,0
6.031,0.994935999999939,0,1,0,0.983415773518718,-0.000664782841375413,1.0018234345126,0.000285295943713935,0.0232549905197086,0.0147678174793671,0,0,0,0
6.032,0.995051999999939,0,1,0,0.983533151763335,-0.000666598748028844,1.00182400528757,0.000278956554610725,0.0224587974487235,0.014771980529069,0,0,0,0
6.033,0.995167999999939,0,1,0,0.983650530007953,-0.000668414654682273,1.00182457606254,0.00027261716550752,0.0216626043777392,0.0147761435787709,0,0,0,0
6.034,0.995283999999939,0,1,0,0.983768292890048,-0.000670338422049052,1.00182516148337,0.000272422470048294,0.0208560957795749,0.0147802147565215,0,0,0,0
6.035,0.995399999999939,0,1,0,0.983886058385493,-0.000672262922255724,1.00182574700371,0.00027226952358634,0.0200495170944476,0.0147842853100648,0,0,0,0
6.036,0.995515999999939,0,1,0,0.984003933768775,-0.000674234566006989,1.00182633886009,0.000274764605381152,0.0192377153553623,0.0147883126753755,0,0,0,0
6.037,0.995631999999939,0,1,0,0.984122031330807,-0.00067630152780313,1.00182694352711,0.000282613651931308,0.0184153532883273,0.0147922527197615,0,0,0,0
6.038,0.995747999999939,0,1,0,0.98424012889284,-0.00067836848959927,1.00182754819413,0.000290462698481464,0.0175929912212922,0.0147961927641475,0,0,0,0
6.039,0.995863999999939,0,1,0,0.984358226454872,-0.000680435451395409,1.00182815286115,0.000298311745031614,0.0167706291542579,0.0148001328085334,0,0,0,0
6.04,0.995979999999939,0,1,0,0.984476452147551,-0.000682591297478145,1.00182876973154,0.000311049972901158,0.0159367794028001,0.014803978619344,0,0,0,0
6.041,0.996085999999939,0,1,0,0.984594789657698,-0.000684824711388491,1.00182939725159,0.000328054907387439,0.0150929045416294,0.0148077421940923,0,0,0,0
6.042,0.996191999999939,0,1,0,0.984713127167845,-0.000687058125298838,1.00183002477165,0.000345059841873735,0.0142490296804578,0.0148115057688406,0,0,0,0
6.043,0.996297999999939,0,1,0,0.984831464677992,-0.000689291539209185,1.0018306522917,0.000362064776360031,0.0134051548192863,0.0148152693435888,0,0,0,0
6.044,0.996403999999939,0,1,0,0.984949866996313,-0.000691624750745834,1.00183129399971,0.000384385426364024,0.0125460477037979,0.0148189058075815,0,0,0,0
6.045,0.996509999999939,0,1,0,0.985068292433791,-0.000693993563300206,1.00183194076902,0.000408602362776399,0.0116815067540987,0.0148224969270864,0,0,0,0
6.046,0.996615999999939,0,1,0,0.98518671787127,-0.000696362375854579,1.00183258753833,0.000432819299188774,0.0108169658043994,0.0148260880465912,0,0,0,0
6.047,0.996721999999939,0,1,0,0.985305132496612,-0.000698817497477594,1.00183324720504,0.000461389240151192,0.0099366258215921,0.014829542326265,0,0,0,0
6.048,0.996827999999939,0,1,0,0.985423545484471,-0.00070128569048725,1.00183390882504,0.000490618437509333,0.00905389309751687,0.0148329758817396,0,0,0,0
6.049,0.996933999999939,0,1,0,0.985541958472331,-0.000703753883496903,1.00183457044504,0.000519847634867449,0.00817116037344242,0.0148364094372142,0,0,0,0
6.05,0.997039999999939,0,1,0,0.985660299507855,-0.000706302893921946,1.00183524371321,0.000552826398264306,0.00727093876586738,0.0148396793528755,0,0,0,0
6.051,0.997134999999939,0,1,0,0.985778640534553,-0.000708851914262425,1.00183591698282,0.000585805621693037,0.00637071501259235,0.01484294924846,0,0,0,0
6.052,0.997229999999939,0,1,0,0.985896965953422,-0.000711409074221613,1.00183659121044,0.000619108468142743,0.00546839337203087,0.0148461971658689,0,0,0,0
6.053,0.997324999999939,0,1,0,0.986015188093589,-0.000714020094928371,1.00183727177737,0.000654552763530532,0.00455218978175586,0.0148492996512855,0,0,0,0
6.054,0.997419999999939,0,1,0,0.986133410233756,-0.00071663111563513,1.00183795234429,0.00068999705891832,0.00363598619148085,0.0148524021367021,0,0,0,0
6.055,0.997514999999939,0,1,0,0.98625159120168,-0.000719254019663317,1.0018386334846,0.000725781765380402,0.00271613881144506,0.0148554601868789,0,0,0,0
6.056,0.997609999999939,0,1,0,0.986369656608337,-0.000721910277514504,1.00183931623426,0.000762521929521977,0.00178606412926511,0.014858393517285,0,0,0,0
6.057,0.997704999999939,0,1,0,0.986487722014993,-0.000724566535365688,1.00183999898392,0.000799262093663519,0.000855989447085992,0.014861326847691,0,0,0,0
6.058,0.997799999999939,0,1,0,0.986605712358416,-0.000727235493033911,1.00184068046845,0.000836136817852466,-7.86032527844865e-05,0.0148641934225005,0,0,0,0
6.059,0.997894999999939,0,1,0,0.986723587295438,-0.000729923976109047,1.0018413600079,0.000873218422161942,-0.00102014220499819,0.0148669573635332,0,0,0,0
6.06,0.997989999999939,0,1,0,0.98684146223246,-0.000732612459184181,1.00184203954735,0.000910300026471384,-0.00196168115721105,0.0148697213045658,0,0,0,0
6.061,0.998072999999939,0,1,0,0.986959218558938,-0.000735313461687872,1.0018427146542,0.000947198352499049,-0.00290800043761332,0.0148723965988075,0,0,0,0
6.062,0.998155999999939,0,1,0,0.987076867786766,-0.000738025768531157,1.00184338575867,0.000983931188550185,-0.00385863608541006,0.0148749918499845,0,0,0,0
6.063,0.998238999999939,0,1,0,0.987194517014594,-0.00074073807537444,1.00184405686314,0.00102066402460129,-0.00480927173320595,0.0148775871011615,0,0,0,0
6.064,0.998321999999939,0,1,0,0.987311990353979,-0.000743463551562665,1.00184471930412,0.00105688760549881,-0.00576456242507869,0.0148800722640242,0,0,0,0
6.065,0.998404999999939,0,1,0,0.987429371829659,-0.000746195905887931,1.0018453772203,0.00109284521062052,-0.00672228437159881,0.0148824999295309,0,0,0,0
6.066,0.998487999999939,0,1,0,0.987546753305338,-0.0007489282602132,1.00184603513648,0.00112880281574227,-0.00768000631811979,0.0148849275950377,0,0,0,0
6.067,0.998570999999939,0,1,0,0.987663836743423,-0.000751679224541568,1.00184667700547,0.00116387136828647,-0.0086427809884721,0.0148872052422754,0,0,0,0
6.068,0.998653999999938,0,1,0,0.987780840149339,-0.000754435186222399,1.00184731456531,0.00119870118314383,-0.00960691246901686,0.0148894426050401,0,0,0,0
6.069,0.998736999999938,0,1,0,0.987897843555255,-0.000757191147903234,1.00184795212515,0.00123353099800123,-0.0105710439495625,0.0148916799678047,0,0,0,0
6.07,0.998819999999939,0,1,0,0.98801479638182,-0.000759950082891373,1.0018485869896,0.00126823320546194,-0.0115358043393668,0.0148938970683679,0,0,0,0
6.071,0.998889999999938,0,1,0,0.988131270766896,-0.00076273714306399,1.00184919635784,0.00130172834577328,-0.0125065137237104,0.0148959225041966,0,0,0,0
6.072,0.998959999999939,0,1,0,0.988247745151972,-0.00076552420323661,1.00184980572607,0.00133522348608464,-0.0134772231080548,0.0148979479400254,0,0,0,0
6.073,0.999029999999938,0,1,0,0.988364219537049,-0.000768311263409228,1.00185041509431,0.00136871862639598,-0.0144479324923983,0.0148999733758541,0,0,0,0
6.074,0.999099999999938,0,1,0,0.988480460202106,-0.000771111418493957,1.00185101264535,0.00140172763431454,-0.0154211672644691,0.0149019240534834,0,0,0,0
6.075,0.999169999999938,0,1,0,0.988596354500007,-0.000773930979907257,1.00185159268359,0.00143401620632147,-0.0163981445972822,0.0149037639413518,0,0,0,0
6.076,0.999239999999938,0,1,0,0.988712248797908,-0.000776750541320554,1.00185217272184,0.00146630477832837,-0.0173751219300945,0.0149056038292202,0,0,0,0
6.077,0.999309999999938,0,1,0,0.988827816436281,-0.000779586737659028,1.00185273744225,0.00149798733983984,-0.0183556334345874,0.0149073601699024,0,0,0,0
6.078,0.999379999999938,0,1,0,0.988943091696567,-0.00078243782316243,1.00185328845236,0.00152912748891961,-0.0193393082154084,0.0149090417312983,0,0,0,0
6.079,0.999449999999938,0,1,0,0.989058366956853,-0.00078528890866583,1.00185383946248,0.00156026763799936,-0.0203229829962286,0.0149107232926941,0,0,0,0
6.08,0.999519999999938,0,1,0,0.989173168807948,-0.000788160663369357,1.00185436966505,0.0015905089308911,-0.0213120427068056,0.0149123059110438,0,0,0,0
6.081,0.999575999999938,0,1,0,0.98928771850757,-0.000791043427088692,1.00185488878492,0.00162027146689205,-0.0223039705872416,0.0149138358294557,0,0,0,0
6.082,0.999631999999938,0,1,0,0.989402268207192,-0.00079392619080803,1.00185540790479,0.00165003400289304,-0.0232958984676785,0.0149153657478677,0,0,0,0
6.083,0.999687999999938,0,1,0,0.989516168566667,-0.000796831462851176,1.00185590011623,0.00167842095324792,-0.0242955684357063,0.0149167857692778,0,0,0,0
6.084,0.999743999999938,0,1,0,0.989629882842008,-0.000799743185199251,1.0018563846164,0.00170641369624413,-0.0252974570863056,0.0149181742970423,0,0,0,0
6.085,0.999799999999938,0,1,0,0.989743597117349,-0.000802654907547329,1.00185686911657,0.00173440643924035,-0.0262993457369058,0.0149195628248068,0,0,0,0
6.086,0.999855999999938,0,1,0,0.989856459909722,-0.000805587853856888,1.00185732011053,0.00176031582710222,-0.0273116451709886,0.0149208367903994,0,0,0,0
6.087,0.999911999999938,0,1,0,0.989969230234847,-0.000808523104993859,1.00185776746586,0.0017859989719023,-0.0283250751696544,0.0149220983150518,0,0,0,0
6.088,0.999967999999938,0,1,0,0.990081972483571,-0.000811458792380117,1.00185821376448,0.00181160324785902,-0.0293388465223485,0.0149233569307442,0,0,0,0
